Date,Predicted,actual_returns,strategy_returns,cumulative_Returns
2019-11-05,-1.0,-0.001185730946278274,0.001185730946278274,-0.22501287871848263
2019-11-06,-1.0,0.0007025258405917167,-0.0007025258405917167,-0.2255573271973087
2019-11-07,-1.0,0.0027301269509030224,-0.0027301269509030224,-0.22767165401025669
2019-11-08,-1.0,0.002560628553277322,-0.002560628553277322,-0.22964930002550343
2019-11-11,-1.0,-0.001962445200253349,0.001962445200253349,-0.2281375289918267
2019-11-12,-1.0,0.001564620781921544,-0.001564620781921544,-0.22934520105475142
2019-11-13,-1.0,0.0007115504036430131,-0.0007115504036430131,-0.22989356078801038
2019-11-14,-1.0,0.0008370932502488326,-0.0008370932502488326,-0.2305382116902479
2019-11-15,-1.0,0.007695462486638771,-0.007695462486638771,-0.23645957601708756
2019-11-18,-1.0,0.0005031309486422941,-0.0005031309486422941,-0.23684373683493287
2019-11-19,-1.0,-0.000592563172038818,0.000592563172038818,-0.23639151853887042
2019-11-20,-1.0,-0.0037561935529359936,0.0037561935529359936,-0.23352325728383883
2019-11-21,-1.0,-0.0015827773238195064,0.0015827773238195064,-0.2323100952762327
2019-11-22,-1.0,0.0021749357185665286,-0.0021749357185665286,-0.2339797714707994
2019-11-25,-1.0,0.007507338543994324,-0.007507338543994324,-0.239730544657916
2019-11-26,-1.0,0.0021955297992111156,-0.0021955297992111156,-0.2413997389025495
2019-11-27,-1.0,0.00417446792250975,-0.00417446792250975,-0.2445664913585084
2019-11-29,-1.0,-0.004011250527170329,0.004011250527170329,-0.24153625829872805
2019-12-02,-1.0,-0.008631064190157245,0.008631064190157245,-0.2349899090581975
2019-12-03,-1.0,-0.006638042050567283,0.006638042050567283,-0.22991173990541758
2019-12-04,-1.0,0.006323548428811776,-0.006323548428811776,-0.23478143031258503
2019-12-05,-1.0,0.001500276282141666,-0.001500276282141666,-0.23592946958334138
2019-12-06,-1.0,0.009135730393304842,-0.009135730393304842,-0.24290981195069739
2019-12-09,-1.0,-0.00316283682622831,0.00316283682622831,-0.24051525922315886
2019-12-10,-1.0,-0.0010969527672547441,0.0010969527672547441,-0.23968214033507584
2019-12-11,-1.0,0.0029082017034209873,-0.0029082017034209873,-0.24189329802969473
2019-12-12,-1.0,0.008575166394515055,-0.008575166394515055,-0.2483941891438871
2019-12-13,-1.0,7.258794976916505e-05,-7.258794976916505e-05,-0.24844874666873173
2019-12-16,-1.0,0.007147816208028068,-0.007147816208028068,-0.25382069689845677
2019-12-17,-1.0,0.00033527080167328194,-0.00033527080167328194,-0.2540708690315996
2019-12-18,-1.0,-0.000432260408705365,0.000432260408705365,-0.25374843340058206
2019-12-19,-1.0,0.004459221469443442,-0.004459221469443442,-0.25707613440796795
2019-12-20,-1.0,0.0049448269622538454,-0.0049448269622538454,-0.2607497643694493
2019-12-23,-1.0,0.0008661314657181229,-0.0008661314657181229,-0.26139005225956846
2019-12-24,-1.0,-0.0001954088231737039,0.0001954088231737039,-0.2612457213588961
2019-12-26,-1.0,0.005128157399996169,-0.005128157399996169,-0.2650341695796883
2019-12-27,-1.0,3.395156038288327e-05,-3.395156038288327e-05,-0.26505912281645916
2019-12-30,-1.0,-0.005780828513404224,0.005780828513404224,-0.2608105556379703
2019-12-31,-1.0,0.002946024729223451,-0.002946024729223451,-0.26298822602064176
2020-01-02,-1.0,0.008378781594537532,-0.008378781594537532,-0.2691634867074174
2020-01-03,-1.0,-0.007059870773669763,0.007059870773669763,-0.2640038753668924
2020-01-06,-1.0,0.0035333941295578875,-0.0035333941295578875,-0.2666044397530484
2020-01-07,-1.0,-0.0028032085956850583,0.0028032085956850583,-0.2645485790145269
2020-01-08,-1.0,0.0049024150649641385,-0.0049024150649641385,-0.2681540671403153
2020-01-09,-1.0,0.006655292725288531,-0.006655292725288531,-0.27302471605330836
2020-01-10,-1.0,-0.0028552233792408233,0.0028552233792408233,-0.27094903922645364
2020-01-13,-1.0,0.006976281256220629,-0.006976281256220629,-0.2760351037789278
2020-01-14,-1.0,-0.0015145386587512855,0.0015145386587512855,-0.2749386309560222
2020-01-15,-1.0,0.001870155186330269,-0.001870155186330269,-0.2762946082357476
2020-01-16,-1.0,0.00836654718799501,-0.00836654718799501,-0.2823495235461496
2020-01-17,-1.0,0.003862144651035182,-0.003862144651035182,-0.2851211934950987
2020-01-21,-1.0,-0.002651954277064661,0.002651954277064661,-0.2832253675866051
2020-01-22,-1.0,0.0002890878375325645,-0.0002890878375325645,-0.28343257841508773
2020-01-23,-1.0,0.0011409648528637462,-0.0011409648528637462,-0.28425015665782327
2020-01-24,-1.0,-0.009042140524546438,0.009042140524546438,-0.2777782459939012
2020-01-27,-1.0,-0.015730684849202037,0.015730684849202037,-0.2664172031903934
2020-01-28,-1.0,0.010053551114029613,-0.010053551114029613,-0.27379231533449155
2020-01-29,-1.0,-0.0008668473616095795,0.0008668473616095795,-0.2731628041190587
2020-01-30,-1.0,0.003134355715769477,-0.003134355715769477,-0.275440970438402
2020-01-31,-1.0,-0.017705852615678808,0.017705852615678808,-0.26261203504962505
2020-02-03,-1.0,0.0072546442124061805,-0.0072546442124061805,-0.2679615223818502
2020-02-04,-1.0,0.014980362705145023,-0.014980362705145023,-0.27892772429069235
2020-02-05,-1.0,0.011250640619361318,-0.011250640619361318,-0.2870402493252828
2020-02-06,-1.0,0.0033256464618900416,-0.0033256464618900416,-0.2894113013975842
2020-02-07,-1.0,-0.005400833288500828,0.005400833288500828,-0.28557353029973986
2020-02-10,-1.0,0.007326359568592178,-0.007326359568592178,-0.29080767550208386
2020-02-11,-1.0,0.0016884988171557147,-0.0016884988171557147,-0.29200514590313453
2020-02-12,-1.0,0.0064626610081155444,-0.0064626610081155444,-0.2965806766406528
2020-02-13,-1.0,-0.0016304428235363044,0.0016304428235363044,-0.2954337916529448
2020-02-14,-1.0,0.0018435419717006685,-0.0018435419717006685,-0.2967326890298746
2020-02-18,-1.0,-0.0029199801192842934,0.0029199801192842934,-0.2946791624632993
2020-02-19,-1.0,0.004705826501577137,-0.004705826501577137,-0.2979982799526941
2020-02-20,-1.0,-0.0038155427255142094,0.0038155427255142094,-0.2953197623964692
2020-02-21,-1.0,-0.010518108756295885,0.010518108756295885,-0.2879078590189429
2020-02-24,-1.0,-0.0335135944873044,0.0335135944873044,-0.2640430917685074
2020-02-25,-1.0,-0.030280015747592093,0.030280015747592093,-0.24175830499770867
2020-02-26,-1.0,-0.003778518705585654,0.003778518705585654,-0.2388932745697876
2020-02-27,-1.0,-0.044163278665378725,0.044163278665378725,-0.20528030616051918
2020-02-28,-1.0,-0.008238327357692588,0.008238327357692588,-0.19873314516506435
2020-03-02,-1.0,0.04603922524388837,-0.04603922524388837,-0.23562285037527197
2020-03-03,-1.0,-0.028107940185681968,0.028107940185681968,-0.21413778317431797
2020-03-04,-1.0,0.042202592421180185,-0.042202592421180185,-0.24730320601021738
2020-03-05,-1.0,-0.03392202215889484,0.03392202215889484,-0.22177020868556696
2020-03-06,-1.0,-0.017053909799797706,0.017053909799797706,-0.20849834802097522
2020-03-09,-1.0,-0.07596968075979771,0.07596968075979771,-0.1483682201992763
2020-03-10,-1.0,0.04939633578003022,-0.04939633578003022,-0.19043570955525757
2020-03-11,-1.0,-0.048868410917935035,0.048868410917935035,-0.15087358914531745
2020-03-12,-1.0,-0.09511268047479748,0.09511268047479748,-0.0701109001469844
2020-03-13,-1.0,0.0928711945304439,-0.0928711945304439,-0.15647081163117316
2020-03-16,-1.0,-0.11984050283657066,0.11984050283657066,-0.05538184953972869
2020-03-17,-1.0,0.05995482224354909,-0.05995482224354909,-0.11201626283860433
2020-03-18,-1.0,-0.05183082330706679,0.05183082330706679,-0.06599133465824325
2020-03-19,-1.0,0.004707893749218206,-0.004707893749218206,-0.07038854821552132
2020-03-20,-1.0,-0.043359522534749395,0.043359522534749395,-0.030081039523311093
