Date,sma_fast,sma_slow
2016-07-27,2169.8175,2103.359
2016-07-28,2168.575,2105.816
2016-07-29,2169.855,2108.3354
2016-08-01,2170.27,2110.9514
2016-08-02,2167.8825,2113.0456
2016-08-03,2166.315,2115.3606
2016-08-04,2163.9775,2117.1244
2016-08-05,2166.985,2118.971
2016-08-08,2172.95,2120.7868
2016-08-09,2177.4375,2122.4404
2016-08-10,2180.2475,2124.011
2016-08-11,2180.9775,2125.7402
2016-08-12,2181.7675,2127.3160000000003
2016-08-15,2183.87,2129.1364000000003
2016-08-16,2184.535,2130.5112
2016-08-17,2183.6425,2131.913
2016-08-18,2184.385,2133.271
2016-08-19,2182.815,2134.6387999999997
2016-08-22,2183.9375,2136.3702
2016-08-23,2185.1075,2138.527
2016-08-24,2182.2125,2140.5294
2016-08-25,2179.3625,2142.5488
2016-08-26,2175.9625,2144.3698
2016-08-29,2174.3325,2146.5530000000003
2016-08-30,2174.5024999999996,2148.4104
2016-08-31,2174.1225,2150.0514
2016-09-01,2174.5775,2151.7596
2016-09-02,2174.4775,2153.0928
2016-09-06,2177.0675,2156.0742
2016-09-07,2180.87,2159.7866
2016-09-08,2183.48,2162.6908
2016-09-09,2170.4375,2163.8315999999995
2016-09-12,2163.5775000000003,2165.0352
2016-09-13,2148.7925,2165.5166
2016-09-14,2134.91,2166.261
2016-09-15,2139.7725,2167.2116
2016-09-16,2134.8025,2168.0368
2016-09-19,2137.8275,2168.2212
2016-09-20,2141.325,2168.2732
2016-09-21,2145.29,2168.4928
2016-09-22,2154.795,2168.9878
2016-09-23,2161.1875,2169.0066
2016-09-26,2162.7725,2168.6937999999996
2016-09-27,2161.975,2168.5546
2016-09-28,2160.5225,2168.7064
2016-09-29,2157.1324999999997,2168.2686000000003
2016-09-30,2162.6749999999997,2168.3306
2016-10-03,2162.9925,2168.054
2016-10-04,2157.7725,2167.6942
2016-10-05,2159.9224999999997,2167.5052
2016-10-06,2158.0474999999997,2167.389
2016-10-07,2156.1825,2167.0626
2016-10-10,2159.475,2166.8638
2016-10-11,2153.725,2166.1816
2016-10-12,2148.3275,2165.8246
2016-10-13,2143.0299999999997,2165.1998
2016-10-14,2135.3599999999997,2164.5744
2016-10-17,2132.8025,2163.447
2016-10-18,2132.9075,2162.6212
2016-10-19,2135.8425,2161.8722
2016-10-20,2137.9325,2161.1892000000003
2016-10-21,2141.5975,2160.2966
2016-10-24,2144.5299999999997,2159.6422
2016-10-25,2144.2475,2158.7024
2016-10-26,2143.77,2157.9280000000003
2016-10-27,2141.74,2156.9444
2016-10-28,2135.51,2155.7322
2016-10-31,2131.2575,2154.5778
2016-11-01,2124.33,2153.1594
2016-11-02,2115.555,2151.3802
2016-11-03,2106.1175,2149.6446
2016-11-04,2095.875,2147.8988
2016-11-07,2100.825,2147.1484
2016-11-08,2111.2299999999996,2146.332
2016-11-09,2129.88,2146.0748
2016-11-10,2150.455,2146.0054
2016-11-11,2158.6875,2145.8772
2016-11-14,2164.8475,2145.5616
2016-11-15,2169.13,2145.4397999999997
2016-11-16,2171.495,2145.2554
2016-11-17,2177.1625,2145.3718
2016-11-18,2181.5875,2146.4536000000003
2016-11-21,2186.035,2147.2364
2016-11-22,2192.535,2148.7547999999997
2016-11-23,2196.935,2150.3338
2016-11-25,2204.7974999999997,2151.6556
2016-11-28,2205.6825,2152.9067999999997
2016-11-29,2206.1124999999997,2154.2176
2016-11-30,2204.635,2155.3986
2016-12-01,2199.0675,2155.9578
2016-12-02,2196.625,2156.2531999999997
2016-12-05,2196.6375,2157.0535999999997
2016-12-06,2199.9925,2158.3762
2016-12-07,2212.56,2160.0045999999998
2016-12-08,2226.12,2161.501
2016-12-09,2239.825,2163.669
2016-12-12,2251.0075,2165.4428
2016-12-13,2258.6,2167.6531999999997
2016-12-14,2260.3725,2169.709
2016-12-15,2260.9975,2171.7549999999997
2016-12-16,2261.275,2173.701
2016-12-19,2258.9775000000004,2175.8768
2016-12-20,2263.3475000000003,2178.0188
2016-12-21,2264.135,2180.5878
2016-12-22,2264.8575,2183.0234
2016-12-23,2265.1724999999997,2185.6482
2016-12-27,2264.7025,2188.3662
2016-12-28,2260.8875,2190.8346
2016-12-29,2257.9625,2193.0278
2016-12-30,2251.7225,2194.9186
2017-01-03,2248.96,2197.2484
2017-01-04,2254.1675,2199.8402
2017-01-05,2259.1025,2202.1936
2017-01-06,2268.64,2204.87
2017-01-09,2271.4075000000003,2207.4594
2017-01-10,2270.945,2210.1766000000002
2017-01-11,2272.525,2213.1548
2017-01-12,2270.8900000000003,2216.0406
2017-01-13,2272.325,2219.299
2017-01-17,2272.0725,2222.698
2017-01-18,2271.215,2226.3626
2017-01-19,2269.5274999999997,2229.9328
2017-01-20,2268.6949999999997,2232.7286
2017-01-23,2268.0225,2235.2414000000003
2017-01-24,2270.0675,2237.5776
2017-01-25,2278.7374999999997,2240.1953999999996
2017-01-26,2285.08,2242.84
2017-01-27,2292.4525,2245.4498000000003
2017-01-30,2292.66,2247.46
2017-01-31,2287.785,2249.4986
2017-02-01,2283.5025,2251.3472
2017-02-02,2280.0425,2253.3262
2017-02-03,2284.1725,2255.311
2017-02-06,2287.5950000000003,2257.1034
2017-02-07,2290.9775,2258.8706
