Date,sma_fast,sma_slow
2005-02-07,1181.55,1185.2807692307692
2005-02-08,1184.4166666666667,1184.9115384615384
2005-02-09,1186.7666666666667,1184.523076923077
2005-02-10,1189.15,1184.8692307692309
2005-02-11,1191.75,1185.7
2005-02-14,1194.3833333333334,1186.3999999999999
2005-02-15,1197.6083333333333,1187.3192307692307
2005-02-16,1200.025,1188.0923076923077
2005-02-17,1200.975,1188.7769230769231
2005-02-18,1201.675,1189.3115384615385
2005-02-22,1201.2,1189.5692307692307
2005-02-23,1200.1833333333332,1189.8115384615385
2005-02-24,1200.0583333333334,1189.9730769230769
2005-02-25,1200.8166666666666,1191.003846153846
2005-02-28,1201.7833333333333,1192.0884615384616
2005-03-01,1202.8999999999999,1193.7230769230769
2005-03-02,1203.3,1195.503846153846
2005-03-03,1203.6666666666667,1197.1230769230767
2005-03-04,1204.6666666666667,1198.9692307692308
2005-03-07,1205.9166666666667,1200.923076923077
2005-03-08,1207.4666666666667,1202.7692307692307
2005-03-09,1207.9166666666667,1203.7576923076922
2005-03-10,1210.0,1204.5192307692307
2005-03-11,1210.7749999999999,1204.7846153846153
2005-03-14,1211.325,1205.4346153846154
2005-03-15,1210.1916666666666,1205.2346153846154
2005-03-16,1208.8999999999999,1204.7115384615383
2005-03-17,1207.2166666666665,1204.2461538461537
2005-03-18,1205.5166666666667,1204.1576923076923
2005-03-21,1203.2916666666667,1203.6499999999999
2005-03-22,1199.0916666666667,1202.3576923076923
2005-03-23,1194.6916666666666,1201.0653846153846
2005-03-24,1190.6916666666666,1199.576923076923
2005-03-28,1187.9666666666667,1198.1923076923076
2005-03-29,1184.3166666666666,1196.8307692307692
2005-03-30,1182.7583333333334,1196.0538461538463
2005-03-31,1180.575,1195.9153846153847
2005-04-01,1178.5,1195.226923076923
2005-04-04,1177.5,1194.3000000000002
2005-04-05,1176.7666666666667,1193.1461538461538
2005-04-06,1176.3,1192.396153846154
2005-04-07,1176.9083333333333,1191.6538461538462
2005-04-08,1177.7,1190.5423076923078
2005-04-11,1178.425,1189.4153846153847
2005-04-12,1179.7916666666667,1188.0961538461538
2005-04-13,1179.75,1186.1153846153845
2005-04-14,1179.4666666666667,1183.9076923076923
2005-04-15,1176.2333333333333,1181.430769230769
2005-04-18,1173.3500000000001,1179.0
2005-04-19,1171.675,1177.180769230769
2005-04-20,1168.4583333333333,1174.5153846153846
2005-04-21,1166.675,1173.0615384615385
2005-04-22,1164.0083333333334,1171.6769230769232
2005-04-25,1161.5916666666665,1170.5961538461538
2005-04-26,1159.1333333333334,1169.1346153846155
2005-04-27,1157.0666666666666,1168.0807692307694
2005-04-28,1153.3500000000001,1166.9846153846154
2005-04-29,1151.9333333333332,1166.3807692307694
2005-05-02,1151.95,1166.026923076923
2005-05-03,1153.5,1165.5230769230768
2005-05-04,1155.975,1165.9192307692306
2005-05-05,1157.625,1165.5807692307692
2005-05-06,1160.4416666666666,1165.223076923077
2005-05-09,1162.0083333333334,1165.45
2005-05-10,1163.1833333333332,1165.0692307692307
2005-05-11,1163.9333333333334,1164.673076923077
2005-05-12,1164.575,1163.723076923077
2005-05-13,1164.375,1162.2961538461539
2005-05-16,1166.25,1161.6999999999998
2005-05-17,1167.6666666666667,1161.4153846153847
2005-05-18,1169.6166666666666,1161.3307692307692
2005-05-19,1172.1083333333333,1161.9961538461537
2005-05-20,1173.2416666666666,1163.0461538461539
2005-05-23,1175.0166666666667,1165.0192307692307
2005-05-24,1176.9166666666667,1166.8692307692309
2005-05-25,1177.85,1168.3000000000002
2005-05-26,1180.4666666666667,1170.6115384615384
2005-05-27,1182.7749999999999,1172.1038461538462
2005-05-31,1185.45,1173.6192307692306
2005-06-01,1189.4750000000001,1175.1653846153845
2005-06-02,1192.6916666666666,1177.1884615384615
2005-06-03,1194.5416666666667,1178.7115384615386
2005-06-06,1195.5333333333333,1180.8000000000002
2005-06-07,1196.05,1182.3576923076923
2005-06-08,1196.5,1183.6076923076923
2005-06-09,1197.0833333333333,1185.1346153846155
2005-06-10,1197.4166666666667,1185.996153846154
2005-06-13,1198.3166666666666,1187.0807692307694
2005-06-14,1198.8416666666667,1188.3346153846153
2005-06-15,1199.4916666666666,1189.4038461538462
2005-06-16,1201.1166666666666,1191.126923076923
2005-06-17,1202.3416666666665,1192.8923076923077
2005-06-20,1203.325,1195.0730769230768
2005-06-21,1204.7916666666667,1197.3653846153845
2005-06-22,1206.1583333333333,1199.2192307692308
2005-06-23,1206.4416666666668,1200.253846153846
2005-06-24,1206.1833333333334,1200.4846153846154
2005-06-27,1205.3333333333333,1200.4692307692308
2005-06-28,1205.625,1200.9423076923076
2005-06-29,1205.5416666666667,1201.1692307692308
2005-06-30,1204.4916666666666,1201.0615384615385
2005-07-01,1203.4750000000001,1201.230769230769
2005-07-05,1202.9750000000001,1201.5153846153846
2005-07-06,1201.1333333333334,1201.3653846153845
2005-07-07,1199.6166666666666,1201.6115384615384
2005-07-08,1199.4750000000001,1201.9807692307693
2005-07-11,1199.9333333333334,1202.5615384615385
2005-07-12,1201.7250000000001,1203.5692307692307
2005-07-13,1204.3666666666668,1204.5615384615385
2005-07-14,1207.3500000000001,1205.6846153846154
2005-07-15,1209.5416666666667,1206.9615384615386
2005-07-18,1211.3166666666668,1207.7384615384615
2005-07-19,1214.4833333333333,1208.9384615384615
2005-07-20,1217.8833333333334,1210.2615384615385
2005-07-21,1219.7166666666667,1211.15
2005-07-22,1222.95,1212.1923076923076
2005-07-25,1225.5416666666667,1212.8846153846155
2005-07-26,1227.1499999999999,1213.4307692307693
2005-07-27,1228.6000000000001,1214.2269230769232
2005-07-28,1230.3916666666667,1215.3846153846155
2005-07-29,1231.3,1216.1653846153845
2005-08-01,1232.0333333333333,1217.496153846154
2005-08-02,1233.3833333333334,1219.5153846153846
2005-08-03,1235.375,1221.6038461538462
2005-08-04,1235.925,1222.9230769230771
2005-08-05,1235.1916666666666,1223.9461538461537
2005-08-08,1234.8666666666666,1225.1692307692308
2005-08-09,1234.675,1226.5923076923077
2005-08-10,1234.6833333333332,1227.519230769231
2005-08-11,1235.2333333333333,1229.1692307692308
2005-08-12,1234.7,1230.4192307692306
2005-08-15,1233.8833333333334,1231.2653846153846
2005-08-16,1232.6416666666667,1231.2615384615385
2005-08-17,1231.3833333333334,1231.1846153846154
2005-08-18,1229.2916666666667,1231.0192307692307
2005-08-19,1227.1833333333334,1230.7576923076924
2005-08-22,1226.0,1230.5192307692307
2005-08-23,1225.2666666666667,1230.3846153846155
2005-08-24,1224.1416666666667,1229.626923076923
2005-08-25,1222.5583333333334,1228.75
2005-08-26,1220.5583333333334,1227.9076923076923
2005-08-29,1218.4333333333334,1227.0846153846155
2005-08-30,1216.6,1226.2923076923075
2005-08-31,1215.4666666666667,1225.8730769230767
2005-09-01,1215.6583333333335,1225.2884615384614
2005-09-02,1215.4750000000001,1224.3
2005-09-06,1216.675,1224.2692307692307
2005-09-07,1218.0666666666666,1224.3115384615385
2005-09-08,1218.9,1223.8346153846155
2005-09-09,1220.8916666666667,1223.7
2005-09-12,1223.475,1223.8807692307691
2005-09-13,1225.0416666666667,1224.0653846153846
2005-09-14,1226.8833333333334,1224.2230769230769
2005-09-15,1228.1666666666667,1224.0807692307694
2005-09-16,1230.625,1224.4192307692306
2005-09-19,1231.5166666666667,1224.1576923076923
2005-09-20,1231.4916666666668,1223.8076923076924
2005-09-21,1230.841666666667,1222.8961538461538
2005-09-22,1229.2749999999999,1222.7153846153847
2005-09-23,1227.5166666666667,1222.5269230769231
2005-09-26,1226.175,1222.3961538461538
2005-09-27,1224.0249999999999,1222.2423076923076
2005-09-28,1222.05,1222.0576923076924
2005-09-29,1221.7583333333334,1222.4461538461537
2005-09-30,1221.8916666666667,1223.1846153846154
2005-10-03,1221.8083333333334,1223.7346153846154
2005-10-04,1219.8583333333333,1224.0961538461538
2005-10-05,1216.975,1223.4846153846154
2005-10-06,1214.4916666666666,1222.8346153846155
2005-10-07,1213.3,1221.896153846154
2005-10-10,1211.025,1220.576923076923
2005-10-11,1208.4916666666666,1219.3038461538463
2005-10-12,1205.3333333333335,1217.1615384615384
2005-10-13,1202.0916666666667,1214.8692307692306
2005-10-14,1199.5666666666668,1213.1346153846155
2005-10-17,1196.4333333333334,1211.1576923076923
2005-10-18,1192.2083333333333,1208.7538461538463
2005-10-19,1189.6333333333334,1207.3923076923077
2005-10-20,1186.575,1205.4923076923076
2005-10-21,1185.175,1203.6423076923077
2005-10-24,1185.8333333333333,1202.1615384615384
2005-10-25,1185.8833333333334,1200.8346153846155
2005-10-26,1186.225,1199.6846153846154
2005-10-27,1185.7250000000001,1198.4807692307693
2005-10-28,1187.45,1197.8576923076923
