Date,Price,Open,High,Low,Change %
"Apr 21, 2020",2736.56,2784.81,2785.54,2727.10,-3.07%
"Apr 22, 2020",2799.31,2787.89,2815.10,2775.95,2.29%
"Apr 23, 2020",2797.80,2810.42,2844.90,2794.26,-0.05%
"Apr 24, 2020",2836.74,2812.64,2842.71,2791.76,1.39%
"Apr 27, 2020",2878.48,2854.65,2887.72,2852.89,1.47%
"Apr 28, 2020",2863.39,2909.96,2921.15,2860.71,-0.52%
"Apr 29, 2020",2939.51,2918.46,2954.86,2912.16,2.66%
"Apr 30, 2020",2912.43,2930.91,2930.91,2892.47,-0.92%
"May 01, 2020",2830.71,2869.09,2869.09,2821.61,-2.81%
"May 04, 2020",2842.74,2815.01,2844.24,2797.85,0.42%
"May 05, 2020",2868.44,2868.88,2898.23,2863.55,0.90%
"May 06, 2020",2848.42,2883.14,2891.11,2847.65,-0.70%
"May 07, 2020",2881.19,2878.26,2901.92,2876.48,1.15%
"May 08, 2020",2929.80,2908.83,2932.16,2902.88,1.69%
"May 11, 2020",2930.32,2915.46,2944.25,2903.44,0.02%
"May 12, 2020",2870.12,2939.50,2945.82,2869.59,-2.05%
"May 13, 2020",2820.00,2865.86,2874.14,2793.15,-1.75%
"May 14, 2020",2852.50,2794.54,2852.80,2766.64,1.15%
"May 15, 2020",2863.70,2829.95,2865.01,2816.78,0.39%
"May 18, 2020",2953.91,2913.86,2968.09,2913.86,3.15%
"May 19, 2020",2922.94,2948.59,2964.21,2922.35,-1.05%
"May 20, 2020",2971.61,2953.63,2980.29,2953.63,1.67%
"May 21, 2020",2948.51,2969.95,2978.50,2938.57,-0.78%
"May 22, 2020",2955.45,2948.05,2956.76,2933.59,0.24%
"May 26, 2020",2991.77,3004.08,3021.72,2988.17,1.23%
"May 27, 2020",3036.13,3015.65,3036.25,2969.75,1.48%
"May 28, 2020",3029.73,3046.61,3068.67,3023.40,-0.21%
"May 29, 2020",3044.31,3025.17,3049.17,2998.61,0.48%
"Jun 01, 2020",3055.73,3038.78,3062.18,3031.54,0.38%
"Jun 02, 2020",3080.82,3064.78,3081.07,3051.64,0.82%
"Jun 03, 2020",3122.87,3098.90,3130.94,3098.90,1.36%
"Jun 04, 2020",3112.35,3111.56,3128.91,3090.41,-0.34%
"Jun 05, 2020",3193.93,3163.84,3211.72,3163.84,2.62%
"Jun 08, 2020",3232.39,3199.92,3233.13,3196.00,1.20%
"Jun 09, 2020",3207.18,3213.32,3222.71,3193.11,-0.78%
"Jun 10, 2020",3190.14,3213.42,3223.27,3181.49,-0.53%
"Jun 11, 2020",3002.10,3123.53,3123.53,2999.49,-5.89%
"Jun 12, 2020",3041.31,3071.04,3088.42,2984.47,1.31%
"Jun 15, 2020",3066.59,2993.76,3079.76,2965.66,0.83%
"Jun 16, 2020",3124.74,3131.00,3153.45,3076.06,1.90%
"Jun 17, 2020",3113.49,3136.13,3141.16,3108.03,-0.36%
"Jun 18, 2020",3115.34,3101.64,3120.00,3093.51,0.06%
"Jun 19, 2020",3097.74,3140.29,3155.53,3083.11,-0.56%
"Jun 22, 2020",3117.86,3094.42,3120.92,3079.39,0.65%
"Jun 23, 2020",3131.29,3138.70,3154.90,3127.12,0.43%
"Jun 24, 2020",3050.33,3114.40,3115.01,3032.13,-2.59%
"Jun 25, 2020",3083.76,3046.60,3086.25,3024.01,1.10%
"Jun 26, 2020",3009.05,3073.20,3073.73,3004.63,-2.42%
"Jun 29, 2020",3053.24,3018.59,3053.89,2999.74,1.47%
"Jun 30, 2020",3100.29,3050.20,3111.51,3047.83,1.54%
"Jul 01, 2020",3115.86,3105.92,3128.44,3101.17,0.50%
"Jul 02, 2020",3130.01,3143.64,3165.81,3124.52,0.45%
"Jul 06, 2020",3179.72,3155.29,3182.59,3155.29,1.59%
"Jul 07, 2020",3145.32,3166.44,3184.15,3142.93,-1.08%
"Jul 08, 2020",3169.94,3153.07,3171.80,3136.53,0.78%
"Jul 09, 2020",3152.05,3176.17,3179.78,3115.70,-0.56%
"Jul 10, 2020",3185.04,3152.47,3186.82,3136.22,1.05%
"Jul 13, 2020",3155.22,3205.08,3235.32,3149.43,-0.94%
"Jul 14, 2020",3197.52,3141.11,3200.95,3127.66,1.34%
"Jul 15, 2020",3226.56,3225.98,3238.28,3200.76,0.91%
"Jul 16, 2020",3215.57,3208.36,3220.39,3198.59,-0.34%
"Jul 17, 2020",3224.73,3224.21,3233.52,3205.65,0.28%
"Jul 20, 2020",3251.84,3224.29,3258.61,3215.16,0.84%
"Jul 21, 2020",3257.30,3268.52,3277.29,3247.77,0.17%
"Jul 22, 2020",3276.02,3254.86,3279.32,3253.10,0.57%
"Jul 23, 2020",3235.66,3271.64,3279.99,3222.66,-1.23%
"Jul 24, 2020",3215.63,3218.58,3227.26,3200.05,-0.62%
"Jul 27, 2020",3239.41,3219.84,3241.43,3214.25,0.74%
"Jul 28, 2020",3218.44,3234.27,3243.72,3216.17,-0.65%
"Jul 29, 2020",3258.44,3227.22,3264.74,3227.22,1.24%
"Jul 30, 2020",3246.22,3231.76,3250.92,3204.13,-0.38%
"Jul 31, 2020",3271.12,3270.45,3272.17,3220.26,0.77%
"Aug 03, 2020",3294.61,3288.26,3302.73,3284.53,0.72%
"Aug 04, 2020",3306.51,3289.92,3306.84,3286.37,0.36%
"Aug 05, 2020",3327.77,3317.37,3330.77,3317.37,0.64%
"Aug 06, 2020",3349.16,3323.17,3351.03,3318.14,0.64%
"Aug 07, 2020",3351.28,3340.05,3352.54,3328.72,0.06%
"Aug 10, 2020",3360.47,3356.04,3363.29,3335.44,0.27%
"Aug 11, 2020",3333.69,3370.34,3381.01,3326.44,-0.80%
"Aug 12, 2020",3380.35,3355.46,3387.89,3355.46,1.40%
"Aug 13, 2020",3373.43,3372.95,3387.24,3363.35,-0.20%
"Aug 14, 2020",3372.85,3368.66,3378.51,3361.64,-0.02%
"Aug 17, 2020",3381.99,3380.86,3387.59,3379.22,0.27%
"Aug 18, 2020",3389.78,3387.04,3395.06,3370.15,0.23%
"Aug 19, 2020",3374.85,3392.51,3399.54,3369.66,-0.44%
"Aug 20, 2020",3385.51,3360.48,3390.80,3354.69,0.32%
"Aug 21, 2020",3397.16,3386.01,3399.96,3379.31,0.34%
"Aug 24, 2020",3431.28,3418.09,3432.09,3413.13,1.00%
"Aug 25, 2020",3443.62,3435.95,3444.21,3425.84,0.36%
"Aug 26, 2020",3478.73,3449.97,3481.07,3444.15,1.02%
"Aug 27, 2020",3484.55,3485.14,3501.38,3468.35,0.17%
"Aug 28, 2020",3508.01,3494.69,3509.23,3484.32,0.67%
"Aug 31, 2020",3500.31,3509.73,3514.77,3493.25,-0.22%
"Sep 01, 2020",3526.65,3507.44,3528.03,3494.60,0.75%
"Sep 02, 2020",3580.84,3543.76,3588.11,3535.23,1.54%
"Sep 03, 2020",3455.06,3564.74,3564.85,3427.41,-3.51%
"Sep 04, 2020",3426.96,3453.60,3479.15,3349.63,-0.81%
"Sep 08, 2020",3331.84,3371.88,3379.97,3329.27,-2.78%
"Sep 09, 2020",3398.96,3369.82,3424.77,3366.84,2.01%
"Sep 10, 2020",3339.19,3412.56,3425.55,3329.25,-1.76%
"Sep 11, 2020",3340.97,3352.70,3368.95,3310.47,0.05%
"Sep 14, 2020",3383.54,3363.56,3402.93,3363.56,1.27%
"Sep 15, 2020",3401.20,3407.73,3419.48,3389.25,0.52%
"Sep 16, 2020",3385.49,3411.23,3428.92,3384.45,-0.46%
"Sep 17, 2020",3357.01,3346.86,3375.17,3328.82,-0.84%
"Sep 18, 2020",3319.47,3357.38,3362.27,3292.40,-1.12%
"Sep 21, 2020",3281.06,3285.57,3285.57,3229.10,-1.16%
"Sep 22, 2020",3315.57,3295.75,3320.31,3270.95,1.05%
"Sep 23, 2020",3236.92,3320.11,3323.35,3232.57,-2.37%
"Sep 24, 2020",3246.59,3226.14,3278.70,3209.45,0.30%
"Sep 25, 2020",3298.46,3236.66,3306.88,3228.44,1.60%
"Sep 28, 2020",3351.60,3333.90,3360.74,3332.91,1.61%
"Sep 29, 2020",3335.47,3350.92,3357.92,3327.54,-0.48%
"Sep 30, 2020",3363.00,3341.21,3393.56,3340.47,0.83%
"Oct 01, 2020",3380.80,3385.87,3397.18,3361.39,0.53%
"Oct 02, 2020",3348.44,3338.94,3369.10,3323.69,-0.96%
"Oct 05, 2020",3408.63,3367.27,3409.57,3367.27,1.80%
"Oct 06, 2020",3360.95,3408.74,3431.56,3354.54,-1.40%
"Oct 07, 2020",3419.45,3384.56,3426.26,3384.56,1.74%
"Oct 08, 2020",3446.83,3434.28,3447.28,3428.15,0.80%
"Oct 09, 2020",3477.13,3459.67,3482.34,3458.07,0.88%
"Oct 12, 2020",3534.22,3500.02,3549.85,3499.61,1.64%
"Oct 13, 2020",3511.93,3534.01,3534.01,3500.86,-0.63%
"Oct 14, 2020",3488.67,3515.47,3527.94,3480.55,-0.66%
"Oct 15, 2020",3483.34,3453.72,3489.08,3440.89,-0.15%
"Oct 16, 2020",3483.81,3493.50,3515.76,3480.45,0.01%
"Oct 19, 2020",3426.92,3493.66,3502.42,3419.93,-1.63%
"Oct 20, 2020",3443.12,3439.38,3476.93,3435.65,0.47%
"Oct 21, 2020",3435.56,3439.91,3464.86,3433.06,-0.22%
"Oct 22, 2020",3453.49,3438.50,3460.53,3415.34,0.52%
"Oct 23, 2020",3465.39,3464.90,3466.46,3440.45,0.34%
"Oct 26, 2020",3400.97,3441.42,3441.42,3364.86,-1.86%
"Oct 27, 2020",3390.68,3403.15,3409.51,3388.71,-0.30%
"Oct 28, 2020",3271.03,3342.48,3342.48,3268.89,-3.53%
"Oct 29, 2020",3310.11,3277.17,3341.05,3259.82,1.19%
"Oct 30, 2020",3269.96,3293.59,3304.93,3233.94,-1.21%
"Nov 02, 2020",3310.24,3296.20,3330.14,3279.74,1.23%
"Nov 03, 2020",3369.16,3336.25,3389.49,3336.25,1.78%
"Nov 04, 2020",3443.44,3406.46,3486.25,3405.17,2.20%
"Nov 05, 2020",3510.45,3485.74,3529.05,3485.74,1.95%
"Nov 06, 2020",3509.44,3508.34,3521.58,3484.34,-0.03%
"Nov 09, 2020",3550.50,3583.04,3645.99,3547.48,1.17%
"Nov 10, 2020",3545.53,3543.26,3557.22,3511.91,-0.14%
"Nov 11, 2020",3572.66,3563.22,3581.16,3557.00,0.77%
"Nov 12, 2020",3537.01,3562.67,3569.02,3518.58,-1.00%
"Nov 13, 2020",3585.15,3552.57,3593.66,3552.57,1.36%
"Nov 16, 2020",3626.91,3600.16,3628.51,3600.16,1.16%
"Nov 17, 2020",3609.53,3610.31,3623.11,3588.68,-0.48%
"Nov 18, 2020",3567.79,3612.09,3619.09,3567.33,-1.16%
"Nov 19, 2020",3581.87,3559.41,3585.22,3543.84,0.39%
"Nov 20, 2020",3557.54,3579.31,3581.23,3556.85,-0.68%
"Nov 23, 2020",3577.59,3566.82,3589.81,3552.77,0.56%
"Nov 24, 2020",3635.41,3594.52,3642.31,3594.52,1.62%
"Nov 25, 2020",3629.65,3635.50,3635.50,3617.76,-0.16%
"Nov 27, 2020",3638.35,3638.55,3644.31,3629.33,0.24%
"Nov 30, 2020",3621.63,3634.18,3634.18,3594.39,-0.46%
"Dec 01, 2020",3662.45,3645.87,3678.45,3645.87,1.13%
"Dec 02, 2020",3669.01,3653.78,3670.96,3644.84,0.18%
"Dec 03, 2020",3666.72,3668.28,3682.73,3657.17,-0.06%
"Dec 04, 2020",3699.12,3670.94,3699.20,3670.94,0.88%
"Dec 07, 2020",3691.96,3694.73,3697.41,3678.88,-0.19%
"Dec 08, 2020",3702.25,3683.05,3708.45,3678.83,0.28%
"Dec 09, 2020",3672.82,3705.98,3712.39,3660.54,-0.79%
"Dec 10, 2020",3668.10,3659.13,3678.49,3645.18,-0.13%
"Dec 11, 2020",3663.46,3656.08,3665.91,3633.40,-0.13%
"Dec 14, 2020",3647.49,3675.27,3697.61,3645.84,-0.44%
"Dec 15, 2020",3694.62,3666.41,3695.29,3659.62,1.29%
"Dec 16, 2020",3701.17,3696.25,3711.27,3688.57,0.18%
"Dec 17, 2020",3722.48,3713.65,3725.12,3710.87,0.58%
"Dec 18, 2020",3709.41,3722.39,3726.70,3685.84,-0.35%
"Dec 21, 2020",3694.92,3684.28,3702.90,3636.48,-0.39%
"Dec 22, 2020",3687.26,3698.08,3698.26,3676.16,-0.21%
"Dec 23, 2020",3690.01,3693.42,3711.24,3689.28,0.07%
"Dec 24, 2020",3703.06,3694.03,3703.82,3689.32,0.35%
"Dec 28, 2020",3735.36,3723.03,3740.51,3723.03,0.87%
"Dec 29, 2020",3727.04,3750.01,3756.12,3723.31,-0.22%
"Dec 30, 2020",3732.04,3736.19,3744.63,3730.21,0.13%
"Dec 31, 2020",3756.07,3733.27,3760.20,3726.88,0.64%
"Jan 04, 2021",3700.65,3764.61,3769.99,3662.71,-1.48%
"Jan 05, 2021",3726.86,3698.02,3737.83,3695.07,0.71%
"Jan 06, 2021",3748.14,3712.20,3783.04,3705.34,0.57%
"Jan 07, 2021",3803.79,3764.71,3811.55,3764.71,1.48%
"Jan 08, 2021",3824.68,3815.05,3826.69,3783.60,0.55%
"Jan 11, 2021",3799.61,3803.14,3817.86,3789.02,-0.66%
"Jan 12, 2021",3801.19,3801.62,3810.78,3776.51,0.04%
"Jan 13, 2021",3809.84,3802.23,3820.96,3791.50,0.23%
"Jan 14, 2021",3795.54,3814.98,3823.60,3792.86,-0.38%
"Jan 15, 2021",3768.25,3788.73,3788.73,3749.62,-0.72%
"Jan 19, 2021",3798.91,3781.88,3804.53,3780.37,0.81%
"Jan 20, 2021",3851.85,3816.22,3859.75,3816.22,1.39%
"Jan 21, 2021",3853.07,3857.46,3861.45,3845.05,0.03%
"Jan 22, 2021",3841.47,3844.24,3852.31,3830.41,-0.30%
"Jan 25, 2021",3855.36,3851.68,3859.23,3797.16,0.36%
"Jan 26, 2021",3849.62,3862.96,3870.90,3847.78,-0.15%
"Jan 27, 2021",3750.77,3836.83,3836.83,3732.48,-2.57%
"Jan 28, 2021",3787.38,3755.75,3830.50,3755.75,0.98%
"Jan 29, 2021",3714.24,3778.05,3778.05,3694.12,-1.93%
"Feb 01, 2021",3773.86,3731.17,3784.32,3725.62,1.61%
"Feb 02, 2021",3826.31,3791.84,3843.09,3791.84,1.39%
"Feb 03, 2021",3830.17,3840.27,3847.51,3816.68,0.10%
"Feb 04, 2021",3871.74,3836.66,3872.42,3836.66,1.09%
"Feb 05, 2021",3886.83,3878.30,3894.56,3874.93,0.39%
"Feb 08, 2021",3915.59,3892.59,3915.77,3892.59,0.74%
"Feb 09, 2021",3911.23,3910.49,3918.35,3902.64,-0.11%
"Feb 10, 2021",3909.88,3920.78,3931.50,3884.94,-0.03%
"Feb 11, 2021",3916.38,3916.40,3925.99,3890.39,0.17%
"Feb 12, 2021",3934.83,3911.65,3937.23,3905.78,0.47%
"Feb 16, 2021",3932.59,3939.61,3950.43,3923.85,-0.06%
"Feb 17, 2021",3931.33,3918.50,3933.61,3900.43,-0.03%
"Feb 18, 2021",3913.97,3915.86,3921.98,3885.03,-0.44%
"Feb 19, 2021",3906.71,3921.16,3930.41,3903.07,-0.19%
"Feb 22, 2021",3876.50,3885.55,3902.92,3874.71,-0.77%
"Feb 23, 2021",3881.37,3857.07,3895.98,3805.59,0.13%
"Feb 24, 2021",3925.43,3873.71,3928.65,3859.60,1.14%
"Feb 25, 2021",3829.34,3915.80,3925.02,3814.04,-2.45%
"Feb 26, 2021",3811.15,3839.66,3861.08,3789.54,-0.48%
"Mar 01, 2021",3901.82,3842.51,3914.50,3842.51,2.38%
"Mar 02, 2021",3870.29,3903.64,3906.41,3868.57,-0.81%
"Mar 03, 2021",3819.72,3863.99,3874.47,3818.86,-1.31%
"Mar 04, 2021",3768.47,3818.53,3843.67,3723.34,-1.34%
"Mar 05, 2021",3841.94,3793.58,3851.69,3730.19,1.95%
"Mar 08, 2021",3821.35,3844.39,3881.06,3819.25,-0.54%
"Mar 09, 2021",3875.44,3851.93,3903.76,3851.93,1.42%
"Mar 10, 2021",3898.81,3891.99,3917.35,3885.73,0.60%
"Mar 11, 2021",3939.34,3915.54,3960.27,3915.54,1.04%
"Mar 12, 2021",3943.34,3924.52,3944.99,3915.21,0.10%
"Mar 15, 2021",3968.94,3942.96,3970.08,3923.54,0.65%
"Mar 16, 2021",3962.71,3973.59,3981.04,3953.44,-0.16%
"Mar 17, 2021",3974.12,3949.57,3983.87,3935.74,0.29%
"Mar 18, 2021",3915.46,3953.50,3969.62,3910.86,-1.48%
"Mar 19, 2021",3913.10,3913.14,3930.12,3886.75,-0.06%
"Mar 22, 2021",3940.59,3916.48,3955.31,3914.16,0.70%
"Mar 23, 2021",3910.52,3937.60,3949.13,3901.57,-0.76%
"Mar 24, 2021",3889.14,3919.93,3942.08,3889.07,-0.55%
"Mar 25, 2021",3909.52,3879.34,3919.54,3853.50,0.52%
"Mar 26, 2021",3974.54,3917.12,3978.19,3917.12,1.66%
"Mar 29, 2021",3971.09,3969.31,3981.83,3943.25,-0.09%
"Mar 30, 2021",3958.55,3963.34,3968.01,3944.35,-0.32%
"Mar 31, 2021",3972.89,3967.25,3994.41,3966.98,0.36%
"Apr 01, 2021",4019.87,3992.78,4020.63,3992.78,1.18%
"Apr 05, 2021",4077.91,4034.44,4083.42,4034.44,1.44%
"Apr 06, 2021",4073.94,4075.57,4086.23,4068.14,-0.10%
"Apr 07, 2021",4079.95,4074.29,4083.13,4068.31,0.15%
"Apr 08, 2021",4097.17,4089.95,4098.19,4082.54,0.42%
"Apr 09, 2021",4128.80,4096.11,4129.48,4095.51,0.77%
"Apr 12, 2021",4127.99,4124.71,4131.76,4114.82,-0.02%
"Apr 13, 2021",4141.59,4130.10,4148.00,4124.43,0.33%
"Apr 14, 2021",4124.66,4141.58,4151.69,4120.87,-0.41%
"Apr 15, 2021",4170.42,4139.76,4173.49,4139.76,1.11%
"Apr 16, 2021",4185.47,4174.14,4191.31,4170.75,0.36%
"Apr 19, 2021",4163.26,4179.80,4180.81,4150.47,-0.53%
"Apr 20, 2021",4134.94,4159.18,4159.18,4118.38,-0.68%
"Apr 21, 2021",4173.42,4128.42,4175.02,4126.35,0.93%
"Apr 22, 2021",4134.98,4170.46,4179.57,4123.69,-0.92%
"Apr 23, 2021",4180.17,4138.78,4194.17,4138.78,1.09%
"Apr 26, 2021",4187.62,4185.03,4194.19,4182.36,0.18%
"Apr 27, 2021",4186.72,4188.25,4193.35,4176.22,-0.02%
"Apr 28, 2021",4183.18,4185.14,4201.53,4181.78,-0.08%
"Apr 29, 2021",4211.47,4206.14,4218.78,4176.81,0.68%
"Apr 30, 2021",4181.17,4198.10,4198.10,4174.85,-0.72%
"May 03, 2021",4192.66,4191.98,4209.39,4188.03,0.27%
"May 04, 2021",4164.66,4179.04,4179.04,4128.59,-0.67%
"May 05, 2021",4167.59,4177.06,4187.72,4160.94,0.07%
"May 06, 2021",4201.62,4169.14,4202.70,4147.33,0.82%
"May 07, 2021",4232.60,4210.34,4238.04,4201.64,0.74%
"May 10, 2021",4188.43,4228.29,4236.39,4188.13,-1.04%
"May 11, 2021",4152.10,4150.34,4162.04,4111.53,-0.87%
"May 12, 2021",4063.04,4130.55,4134.73,4056.88,-2.14%
"May 13, 2021",4112.50,4074.99,4131.58,4074.99,1.22%
"May 14, 2021",4173.85,4129.58,4183.13,4129.58,1.49%
"May 17, 2021",4163.29,4169.92,4171.92,4142.69,-0.25%
"May 18, 2021",4127.83,4165.94,4169.15,4125.99,-0.85%
"May 19, 2021",4115.68,4098.45,4116.93,4061.41,-0.29%
"May 20, 2021",4159.12,4121.97,4172.80,4121.97,1.06%
"May 21, 2021",4155.86,4168.61,4188.72,4151.72,-0.08%
"May 24, 2021",4197.05,4170.16,4209.52,4170.16,0.99%
"May 25, 2021",4188.13,4205.94,4213.42,4182.52,-0.21%
"May 26, 2021",4195.99,4191.59,4202.61,4184.11,0.19%
"May 27, 2021",4200.88,4201.94,4213.38,4197.78,0.12%
"May 28, 2021",4204.11,4210.77,4218.36,4203.57,0.08%
"Jun 01, 2021",4202.04,4216.52,4234.12,4197.59,-0.05%
"Jun 02, 2021",4208.12,4206.82,4217.37,4198.27,0.14%
"Jun 03, 2021",4192.85,4191.43,4204.39,4167.93,-0.36%
"Jun 04, 2021",4229.89,4206.05,4233.45,4206.05,0.88%
"Jun 07, 2021",4226.52,4229.34,4232.34,4215.66,-0.08%
"Jun 08, 2021",4227.26,4233.81,4236.74,4208.41,0.02%
"Jun 09, 2021",4219.55,4232.99,4237.09,4218.74,-0.18%
"Jun 10, 2021",4239.18,4228.56,4249.74,4220.34,0.47%
"Jun 11, 2021",4247.44,4242.90,4248.38,4232.25,0.19%
"Jun 14, 2021",4255.15,4248.31,4255.59,4234.07,0.18%
"Jun 15, 2021",4246.59,4255.28,4257.16,4238.35,-0.20%
"Jun 16, 2021",4223.70,4248.87,4251.89,4202.45,-0.54%
"Jun 17, 2021",4221.86,4220.37,4232.29,4196.05,-0.04%
"Jun 18, 2021",4166.45,4204.78,4204.78,4164.40,-1.31%
"Jun 21, 2021",4224.79,4173.40,4226.24,4173.40,1.40%
"Jun 22, 2021",4246.44,4224.61,4255.84,4217.27,0.51%
"Jun 23, 2021",4241.84,4249.27,4256.60,4241.43,-0.11%
"Jun 24, 2021",4266.49,4256.97,4271.28,4256.97,0.58%
"Jun 25, 2021",4280.70,4274.45,4286.12,4271.16,0.33%
"Jun 28, 2021",4290.61,4284.90,4292.14,4274.67,0.23%
"Jun 29, 2021",4291.80,4293.21,4300.52,4287.04,0.03%
"Jun 30, 2021",4297.50,4290.65,4302.43,4287.96,0.13%
"Jul 01, 2021",4319.94,4300.73,4320.66,4300.73,0.52%
"Jul 02, 2021",4352.34,4326.60,4355.43,4326.60,0.75%
"Jul 06, 2021",4343.54,4356.46,4356.46,4314.37,-0.20%
"Jul 07, 2021",4358.13,4351.01,4361.88,4329.79,0.34%
"Jul 08, 2021",4320.82,4321.07,4330.88,4289.37,-0.86%
"Jul 09, 2021",4369.55,4329.38,4371.60,4329.38,1.13%
"Jul 12, 2021",4384.63,4372.41,4386.68,4364.03,0.35%
"Jul 13, 2021",4369.21,4381.07,4392.37,4366.92,-0.35%
"Jul 14, 2021",4374.30,4380.11,4393.68,4362.36,0.12%
"Jul 15, 2021",4360.03,4369.02,4369.02,4340.70,-0.33%
"Jul 16, 2021",4327.16,4367.43,4375.09,4322.53,-0.75%
"Jul 19, 2021",4258.63,4296.40,4296.40,4233.13,-1.58%
"Jul 20, 2021",4323.21,4265.11,4336.84,4262.05,1.52%
"Jul 21, 2021",4358.69,4331.13,4359.70,4331.13,0.82%
"Jul 22, 2021",4367.48,4361.27,4369.31,4350.06,0.20%
"Jul 23, 2021",4411.80,4381.20,4415.18,4381.20,1.01%
"Jul 26, 2021",4422.23,4409.58,4422.73,4405.45,0.24%
"Jul 27, 2021",4401.46,4416.38,4416.38,4372.51,-0.47%
"Jul 28, 2021",4400.65,4402.95,4415.47,4387.01,-0.02%
"Jul 29, 2021",4419.15,4403.59,4429.97,4403.59,0.42%
"Jul 30, 2021",4395.26,4395.12,4412.25,4389.65,-0.54%
"Aug 02, 2021",4387.11,4406.86,4422.18,4384.81,-0.19%
"Aug 03, 2021",4423.15,4392.74,4423.79,4373.00,0.82%
"Aug 04, 2021",4402.68,4415.95,4416.17,4400.23,-0.46%
"Aug 05, 2021",4429.10,4408.86,4429.76,4408.86,0.60%
"Aug 06, 2021",4436.52,4429.07,4440.82,4429.07,0.17%
"Aug 09, 2021",4432.35,4437.77,4439.39,4424.74,-0.09%
"Aug 10, 2021",4436.75,4435.79,4445.21,4430.03,0.10%
"Aug 11, 2021",4447.70,4442.18,4449.44,4436.42,0.25%
"Aug 12, 2021",4460.84,4446.08,4461.77,4435.96,0.30%
"Aug 13, 2021",4468.00,4464.84,4468.37,4460.82,0.16%
"Aug 16, 2021",4479.66,4461.65,4480.26,4437.66,0.26%
"Aug 17, 2021",4448.08,4462.12,4462.12,4417.83,-0.70%
"Aug 18, 2021",4400.27,4440.94,4454.32,4397.59,-1.07%
"Aug 19, 2021",4405.80,4382.44,4418.61,4367.73,0.13%
"Aug 20, 2021",4441.67,4410.56,4444.35,4406.80,0.81%
"Aug 23, 2021",4479.54,4450.29,4489.88,4450.29,0.85%
"Aug 24, 2021",4486.23,4484.40,4492.81,4482.28,0.15%
"Aug 25, 2021",4496.19,4490.45,4501.71,4485.66,0.22%
"Aug 26, 2021",4469.91,4493.75,4495.90,4468.99,-0.58%
"Aug 27, 2021",4509.37,4474.10,4513.33,4474.10,0.88%
"Aug 30, 2021",4528.79,4513.76,4537.36,4513.76,0.43%
"Aug 31, 2021",4522.68,4529.75,4531.39,4515.80,-0.13%
"Sep 01, 2021",4524.09,4528.80,4537.11,4522.02,0.03%
"Sep 02, 2021",4536.95,4534.48,4545.85,4524.66,0.28%
"Sep 03, 2021",4535.43,4532.42,4541.45,4521.30,-0.03%
"Sep 07, 2021",4520.03,4535.38,4535.38,4513.00,-0.34%
"Sep 08, 2021",4514.07,4518.09,4521.79,4493.95,-0.13%
"Sep 09, 2021",4493.28,4513.02,4529.90,4492.07,-0.46%
"Sep 10, 2021",4458.58,4506.92,4520.47,4457.66,-0.77%
"Sep 13, 2021",4468.73,4474.81,4492.99,4445.70,0.23%
"Sep 14, 2021",4443.05,4479.33,4485.68,4435.46,-0.57%
"Sep 15, 2021",4480.70,4447.49,4486.87,4438.37,0.85%
"Sep 16, 2021",4473.76,4477.09,4485.87,4443.80,-0.15%
"Sep 17, 2021",4432.99,4469.74,4471.52,4427.76,-0.91%
"Sep 20, 2021",4357.73,4402.95,4402.95,4305.91,-1.70%
"Sep 21, 2021",4354.18,4374.45,4394.87,4347.96,-0.08%
"Sep 22, 2021",4395.64,4367.43,4416.75,4367.43,0.95%
"Sep 23, 2021",4448.98,4406.75,4465.40,4406.75,1.21%
"Sep 24, 2021",4455.48,4438.04,4463.12,4430.27,0.15%
"Sep 27, 2021",4443.11,4442.12,4457.30,4436.19,-0.28%
"Sep 28, 2021",4352.63,4419.54,4419.54,4346.33,-2.04%
"Sep 29, 2021",4359.46,4362.41,4385.57,4355.08,0.16%
"Sep 30, 2021",4307.54,4370.67,4382.55,4306.24,-1.19%
"Oct 01, 2021",4357.05,4317.16,4375.19,4288.52,1.15%
"Oct 04, 2021",4300.46,4348.84,4355.51,4278.94,-1.30%
"Oct 05, 2021",4345.72,4309.87,4369.23,4309.87,1.05%
"Oct 06, 2021",4363.55,4319.57,4365.57,4290.49,0.41%
"Oct 07, 2021",4399.76,4383.73,4429.97,4383.73,0.83%
"Oct 08, 2021",4391.36,4406.51,4412.02,4386.22,-0.19%
"Oct 11, 2021",4361.19,4385.44,4415.88,4360.59,-0.69%
"Oct 12, 2021",4350.64,4368.31,4374.89,4342.09,-0.24%
"Oct 13, 2021",4363.80,4358.01,4372.87,4329.92,0.30%
"Oct 14, 2021",4438.23,4386.75,4439.73,4386.75,1.71%
"Oct 15, 2021",4471.37,4447.69,4475.82,4447.69,0.75%
"Oct 18, 2021",4486.48,4463.72,4488.75,4447.47,0.34%
"Oct 19, 2021",4519.63,4497.34,4520.40,4496.41,0.74%
"Oct 20, 2021",4536.19,4524.42,4540.87,4524.40,0.37%
"Oct 21, 2021",4549.78,4532.24,4551.44,4526.89,0.30%
"Oct 22, 2021",4544.90,4546.12,4559.67,4524.00,-0.11%
"Oct 25, 2021",4566.48,4553.69,4572.62,4537.36,0.47%
"Oct 26, 2021",4574.79,4578.69,4598.53,4569.17,0.18%
"Oct 27, 2021",4551.68,4580.22,4584.57,4551.66,-0.51%
"Oct 28, 2021",4596.42,4562.84,4597.55,4562.84,0.98%
